region,region_code,age_band,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Orkney Islands,S12000023,Aged 65 and over,3223.0,3270.0,3356.0,3442.0,3585.0,3644.0,3787.0,3904.0,4031.0,4157.0,4269.0,4448.0,4541.0,4688.0,4778.0,4910.0,5003.0,5134.0,5211.0,5324.0,5398.0,5519.0,5586.0,
Orkney Islands,S12000023,All ages,19220.0,19330.0,19540.0,19830.0,20070.0,20340.0,20580.0,20740.0,20940.0,21220.0,21420.0,21510.0,21510.0,21510.0,21530.0,21630.0,21720.0,21810.0,21860.0,21960.0,22010.0,22030.0,22000.0,
Scottish Borders,S12000026,Aged 0 - 15,20185.0,20107.0,20097.0,20065.0,20119.0,19942.0,20003.0,20072.0,19854.0,19640.0,19330.0,19058.0,18906.0,18925.0,18797.0,18775.0,18769.0,18730.0,18723.0,18578.0,18404.0,18126.0,17900.0,
Scottish Borders,S12000026,Aged 16 - 59/64,63269.0,63725.0,64170.0,64742.0,65161.0,65691.0,66206.0,66599.0,66356.0,66125.0,66061.0,65665.0,65463.0,65197.0,64980.0,64955.0,64810.0,64480.0,64014.0,63388.0,63535.0,63015.0,62394.0,
Scottish Borders,S12000026,Aged 16 - 64,66540.0,67011.0,67589.0,68249.0,68706.0,69350.0,70272.0,70829.0,70696.0,70577.0,70590.0,69905.0,69631.0,69328.0,69100.0,69117.0,69097.0,68894.0,68587.0,68060.0,68306.0,67800.0,67271.0,
Scottish Borders,S12000026,Aged 18 - 24,6350.0,6505.0,6600.0,6760.0,6922.0,7132.0,7297.0,7557.0,7626.0,7557.0,7687.0,7734.0,7817.0,7944.0,7881.0,7808.0,7717.0,7554.0,7464.0,7281.0,7072.0,6904.0,7043.0,
Scottish Borders,S12000026,Aged 65 and over,20225.0,20412.0,20704.0,21136.0,21425.0,21568.0,21925.0,22459.0,23040.0,23483.0,23960.0,24987.0,25823.0,26517.0,26983.0,27548.0,28074.0,28536.0,29130.0,29722.0,30360.0,30894.0,31459.0,
Scottish Borders,S12000026,All ages,106950.0,107530.0,108390.0,109450.0,110250.0,110860.0,112200.0,113360.0,113590.0,113700.0,113880.0,113950.0,114360.0,114770.0,114880.0,115440.0,115940.0,116160.0,116440.0,116360.0,117070.0,116820.0,116630.0,
Shetland Islands,S12000027,Aged 0 - 15,4784.0,4747.0,4654.0,4629.0,4627.0,4512.0,4489.0,4426.0,4449.0,4485.0,4475.0,4406.0,4363.0,4333.0,4290.0,4271.0,4292.0,4271.0,4296.0,4262.0,4231.0,4158.0,4064.0,
Shetland Islands,S12000027,Aged 16 - 59/64,13573.0,13568.0,13539.0,13623.0,13667.0,13665.0,13746.0,13819.0,13989.0,14150.0,14241.0,14092.0,13988.0,14011.0,13987.0,13787.0,13546.0,13377.0,13149.0,13036.0,12989.0,13044.0,13065.0,
Shetland Islands,S12000027,Aged 16 - 64,14090.0,14121.0,14131.0,14245.0,14317.0,14324.0,14404.0,14469.0,14668.0,14836.0,14969.0,14805.0,14703.0,14733.0,14720.0,14522.0,14304.0,14135.0,13899.0,13771.0,13746.0,13827.0,13850.0,
Shetland Islands,S12000027,Aged 18 - 24,1599.0,1540.0,1556.0,1561.0,1584.0,1576.0,1608.0,1644.0,1735.0,1800.0,1845.0,1798.0,1810.0,1825.0,1823.0,1771.0,1673.0,1640.0,1516.0,1501.0,1492.0,1438.0,1392.0,
Shetland Islands,S12000027,Aged 65 and over,3086.0,3132.0,3165.0,3216.0,3306.0,3374.0,3457.0,3585.0,3683.0,3739.0,3796.0,3989.0,4124.0,4264.0,4360.0,4437.0,4514.0,4594.0,4725.0,4847.0,4963.0,5035.0,5086.0,
Shetland Islands,S12000027,All ages,21960.0,22000.0,21950.0,22090.0,22250.0,22210.0,22350.0,22480.0,22800.0,23060.0,23240.0,23200.0,23190.0,23330.0,23370.0,23230.0,23110.0,23000.0,22920.0,22880.0,22940.0,23020.0,23000.0,
South Ayrshire,S12000028,Aged 0 - 15,20255.0,19869.0,19558.0,19271.0,19190.0,18944.0,18919.0,18908.0,18705.0,18490.0,18434.0,18207.0,17933.0,17700.0,17628.0,17565.0,17508.0,17457.0,17497.0,17344.0,17171.0,16906.0,16794.0,
South Ayrshire,S12000028,Aged 16 - 59/64,66987.0,66649.0,66584.0,66841.0,66753.0,66752.0,66510.0,66243.0,65874.0,65821.0,65783.0,65293.0,64844.0,64245.0,63693.0,63223.0,62897.0,62059.0,61433.0,60749.0,60469.0,60214.0,59995.0,
South Ayrshire,S12000028,Aged 16 - 64,70381.0,70080.0,70088.0,70488.0,70474.0,70614.0,70624.0,70447.0,70142.0,70117.0,70118.0,69446.0,68950.0,68344.0,67843.0,67418.0,67167.0,66427.0,65846.0,65241.0,65104.0,64933.0,64806.0,
South Ayrshire,S12000028,Aged 18 - 24,7835.0,7973.0,8109.0,8197.0,8330.0,8406.0,8491.0,8625.0,8556.0,8592.0,8637.0,8662.0,8527.0,8431.0,8241.0,8144.0,8012.0,7850.0,7673.0,7372.0,7243.0,7144.0,7177.0,
South Ayrshire,S12000028,Aged 65 and over,21524.0,21741.0,21904.0,22081.0,22366.0,22542.0,22837.0,23255.0,23643.0,23993.0,24428.0,25247.0,25827.0,26396.0,26779.0,27207.0,27715.0,28096.0,28657.0,28875.0,29305.0,29721.0,30230.0,
South Ayrshire,S12000028,All ages,112160.0,111690.0,111550.0,111840.0,112030.0,112100.0,112380.0,112610.0,112490.0,112600.0,112980.0,112900.0,112710.0,112440.0,112250.0,112190.0,112390.0,111980.0,112000.0,111460.0,111580.0,111560.0,111830.0,
South Lanarkshire,S12000029,Aged 0 - 15,59552.0,58783.0,58126.0,57783.0,57573.0,57476.0,57281.0,56821.0,56499.0,55940.0,55445.0,55365.0,55002.0,54807.0,55013.0,54796.0,55028.0,55023.0,55417.0,55324.0,55422.0,55275.0,55845.0,
South Lanarkshire,S12000029,Aged 16 - 59/64,188264.0,188905.0,189584.0,191180.0,192064.0,193052.0,193887.0,194181.0,194249.0,194779.0,194904.0,194321.0,194421.0,194076.0,194043.0,193831.0,193702.0,193147.0,192799.0,192239.0,192723.0,193225.0,193942.0,
South Lanarkshire,S12000029,Aged 16 - 64,196745.0,197422.0,198206.0,199946.0,200794.0,201889.0,203282.0,203893.0,204129.0,204931.0,205199.0,204366.0,204329.0,204141.0,204414.0,204497.0,204688.0,204425.0,204434.0,204086.0,204733.0,205513.0,206460.0,
South Lanarkshire,S12000029,Aged 18 - 24,24486.0,25157.0,25718.0,26139.0,25925.0,25632.0,25530.0,25432.0,25267.0,25445.0,25506.0,25752.0,25729.0,25704.0,25709.0,25208.0,24591.0,24464.0,24145.0,23892.0,23712.0,23482.0,23685.0,
South Lanarkshire,S12000029,Aged 65 and over,46043.0,46565.0,47148.0,47931.0,48483.0,49085.0,49807.0,50596.0,51552.0,52309.0,53256.0,55049.0,56499.0,57812.0,58653.0,59697.0,60694.0,61792.0,63259.0,64230.0,65345.0,66672.0,67975.0,
South Lanarkshire,S12000029,All ages,302340.0,302770.0,303480.0,305660.0,306850.0,308450.0,310370.0,311310.0,312180.0,313180.0,313900.0,314780.0,315830.0,316760.0,318080.0,318990.0,320410.0,321240.0,323110.0,323640.0,325500.0,327460.0,330280.0,
Stirling,S12000030,Aged 0 - 15,16602.0,16461.0,16350.0,16409.0,16456.0,16375.0,16254.0,16055.0,16002.0,16165.0,15944.0,15909.0,15723.0,15752.0,15827.0,15846.0,15685.0,15626.0,15355.0,15114.0,14938.0,14762.0,14651.0,
Stirling,S12000030,Aged 16 - 59/64,53771.0,54042.0,54509.0,54030.0,54365.0,54841.0,54916.0,54824.0,54689.0,55148.0,55805.0,55545.0,55268.0,54777.0,55201.0,55573.0,55533.0,55468.0,55634.0,55595.0,54799.0,55620.0,56237.0,
Stirling,S12000030,Aged 16 - 64,56137.0,56453.0,56952.0,56527.0,56890.0,57413.0,57683.0,57681.0,57544.0,58049.0,58730.0,58293.0,57968.0,57512.0,57951.0,58339.0,58359.0,58338.0,58504.0,58549.0,57876.0,58819.0,59542.0,
Stirling,S12000030,Aged 18 - 24,8716.0,8754.0,9143.0,8843.0,8825.0,9281.0,9412.0,9390.0,9620.0,10045.0,10393.0,10224.0,10008.0,9591.0,9843.0,9946.0,9793.0,9789.0,9942.0,10197.0,9927.0,10400.0,10683.0,
Stirling,S12000030,Aged 65 and over,13461.0,13716.0,13788.0,13984.0,14164.0,14302.0,14493.0,14804.0,15144.0,15336.0,15656.0,16268.0,16599.0,16906.0,17142.0,17425.0,17746.0,17986.0,18271.0,18497.0,18736.0,19029.0,19357.0,
Stirling,S12000030,All ages,86200.0,86630.0,87090.0,86920.0,87510.0,88090.0,88430.0,88540.0,88690.0,89550.0,90330.0,90470.0,90290.0,90170.0,90920.0,91610.0,91790.0,91950.0,92130.0,92160.0,91550.0,92610.0,93550.0,
Aberdeen City,S12000033,Aged 0 - 15,34690.0,34167.0,33631.0,32850.0,32455.0,32225.0,32263.0,32249.0,32171.0,32382.0,32232.0,33243.0,33843.0,34601.0,34914.0,35071.0,35102.0,35080.0,34866.0,34951.0,35156.0,35455.0,36898.0,
Aberdeen City,S12000033,Aged 16 - 59/64,139792.0,139141.0,138333.0,137751.0,139100.0,140273.0,142683.0,144110.0,146913.0,149271.0,151808.0,151719.0,151876.0,151605.0,151567.0,149538.0,147499.0,145439.0,145459.0,144768.0,141749.0,143650.0,145000.0,
Aberdeen City,S12000033,Aged 16 - 64,144778.0,144123.0,143332.0,142686.0,143912.0,145188.0,148037.0,149671.0,152776.0,155364.0,157979.0,157621.0,157664.0,157246.0,157280.0,155368.0,153473.0,151598.0,151818.0,151259.0,148326.0,150356.0,151691.0,
Aberdeen City,S12000033,Aged 18 - 24,26511.0,26237.0,26356.0,25941.0,26050.0,26101.0,26794.0,27307.0,27704.0,29637.0,30713.0,30226.0,29694.0,28931.0,28449.0,26951.0,26040.0,25551.0,25526.0,25492.0,25231.0,25528.0,24679.0,
Aberdeen City,S12000033,Aged 65 and over,32442.0,32390.0,32317.0,32284.0,32323.0,32217.0,32170.0,32100.0,32073.0,31984.0,32249.0,33196.0,33803.0,34393.0,34586.0,35051.0,35525.0,35792.0,36466.0,37000.0,37758.0,38439.0,39161.0,
Aberdeen City,S12000033,All ages,211910.0,210680.0,209280.0,207820.0,208690.0,209630.0,212470.0,214020.0,217020.0,219730.0,222460.0,224060.0,225310.0,226240.0,226780.0,225490.0,224100.0,222470.0,223150.0,223210.0,221240.0,224250.0,227750.0,
Aberdeenshire,S12000034,Aged 0 - 15,47572.0,47242.0,46894.0,46881.0,46856.0,47023.0,47072.0,47151.0,47280.0,47236.0,47503.0,47606.0,47838.0,48388.0,48547.0,48605.0,48516.0,48630.0,48670.0,48633.0,48535.0,48484.0,48231.0,
Aberdeenshire,S12000034,Aged 16 - 59/64,141267.0,142790.0,144547.0,146816.0,148585.0,150885.0,152470.0,153466.0,154307.0,155662.0,156407.0,156874.0,157539.0,158598.0,159312.0,158245.0,156465.0,154481.0,152721.0,151068.0,151037.0,150080.0,149252.0,
Aberdeenshire,S12000034,Aged 16 - 64,146858.0,148551.0,150519.0,153093.0,155039.0,157752.0,159977.0,161372.0,162513.0,164131.0,165016.0,165145.0,165763.0,166905.0,167647.0,166677.0,165046.0,163203.0,161477.0,159949.0,160033.0,159266.0,158823.0,
Aberdeenshire,S12000034,Aged 18 - 24,15298.0,15784.0,16276.0,16781.0,17143.0,17623.0,17988.0,18261.0,18466.0,18571.0,18813.0,19109.0,19292.0,19356.0,19309.0,18727.0,18050.0,17327.0,16466.0,16013.0,16149.0,15638.0,15890.0,
Aberdeenshire,S12000034,Aged 65 and over,32510.0,33037.0,33837.0,34716.0,35675.0,36405.0,37341.0,38307.0,39227.0,40063.0,41131.0,42999.0,44529.0,46067.0,47066.0,48188.0,49308.0,50337.0,51693.0,52868.0,54492.0,56000.0,57266.0,
Aberdeenshire,S12000034,All ages,226940.0,228830.0,231250.0,234690.0,237570.0,241180.0,244390.0,246830.0,249020.0,251430.0,253650.0,255750.0,258130.0,261360.0,263260.0,263470.0,262870.0,262170.0,261840.0,261450.0,263060.0,263750.0,264320.0,
Argyll and Bute,S12000035,Aged 0 - 15,17052.0,16692.0,16405.0,16149.0,15869.0,15530.0,15359.0,15011.0,14758.0,14515.0,14360.0,13950.0,13584.0,13348.0,13060.0,13032.0,13004.0,12963.0,12982.0,12809.0,12679.0,12519.0,12369.0,
Argyll and Bute,S12000035,Aged 16 - 59/64,54442.0,54316.0,54251.0,53878.0,53697.0,54207.0,53728.0,52792.0,52261.0,51322.0,51378.0,49507.0,50811.0,50557.0,50062.0,50233.0,49764.0,49082.0,48420.0,48102.0,48440.0,48157.0,47767.0,
Argyll and Bute,S12000035,Aged 16 - 64,57360.0,57252.0,57249.0,56921.0,56722.0,57337.0,57162.0,56377.0,55889.0,54990.0,55083.0,53014.0,54184.0,53879.0,53356.0,53499.0,53059.0,52452.0,51891.0,51656.0,52089.0,51875.0,51516.0,
Argyll and Bute,S12000035,Aged 18 - 24,5814.0,6269.0,6356.0,6383.0,6318.0,6680.0,6766.0,6600.0,6599.0,6374.0,6594.0,6218.0,6799.0,6782.0,6691.0,6752.0,6579.0,6223.0,5875.0,5568.0,5519.0,5432.0,5471.0,
Argyll and Bute,S12000035,Aged 65 and over,16888.0,17076.0,17276.0,17510.0,17749.0,17993.0,18269.0,18522.0,18803.0,19115.0,19487.0,20216.0,20702.0,21223.0,21454.0,21709.0,22047.0,22195.0,22507.0,22715.0,23222.0,23536.0,23925.0,
Argyll and Bute,S12000035,All ages,91300.0,91020.0,90930.0,90580.0,90340.0,90860.0,90790.0,89910.0,89450.0,88620.0,88930.0,87180.0,88470.0,88450.0,87870.0,88240.0,88110.0,87610.0,87380.0,87180.0,87990.0,87930.0,87810.0,
City of Edinburgh,S12000036,Aged 0 - 15,73229.0,72380.0,71378.0,70427.0,69658.0,69422.0,69229.0,69284.0,70239.0,71259.0,72499.0,74109.0,75870.0,77373.0,78142.0,79082.0,79237.0,78309.0,77519.0,76462.0,76264.0,75337.0,75761.0,
City of Edinburgh,S12000036,Aged 16 - 59/64,296101.0,295842.0,295050.0,296972.0,301716.0,304572.0,307941.0,309833.0,312822.0,317664.0,323740.0,323082.0,322415.0,322081.0,325418.0,329333.0,332364.0,335390.0,339079.0,340614.0,335827.0,342451.0,349263.0,
City of Edinburgh,S12000036,Aged 16 - 64,306559.0,306160.0,305247.0,307126.0,311845.0,314961.0,319239.0,321541.0,325019.0,330297.0,336611.0,335516.0,334740.0,334371.0,337684.0,341696.0,345084.0,348444.0,352515.0,354472.0,350007.0,356758.0,363787.0,
City of Edinburgh,S12000036,Aged 18 - 24,55389.0,54715.0,54537.0,54706.0,55597.0,55851.0,55907.0,56726.0,57421.0,60445.0,61967.0,59814.0,57808.0,56076.0,56370.0,56371.0,57296.0,58143.0,59507.0,61501.0,61394.0,66605.0,68125.0,
City of Edinburgh,S12000036,Aged 65 and over,69232.0,68960.0,68675.0,68317.0,67967.0,67657.0,67572.0,67695.0,67972.0,68374.0,68830.0,70885.0,72240.0,73856.0,74924.0,76042.0,77219.0,78127.0,79436.0,80046.0,81189.0,82475.0,83702.0,
City of Edinburgh,S12000036,All ages,449020.0,447500.0,445300.0,445870.0,449470.0,452040.0,456040.0,458520.0,463230.0,469930.0,477940.0,480510.0,482850.0,485600.0,490750.0,496820.0,501540.0,504880.0,509470.0,510980.0,507460.0,514570.0,523250.0,
Renfrewshire,S12000038,Aged 0 - 15,33517.0,32989.0,32202.0,31866.0,31848.0,31528.0,31341.0,31205.0,30809.0,30641.0,30595.0,30366.0,30073.0,29980.0,29863.0,29944.0,30022.0,30110.0,30089.0,30027.0,29670.0,29728.0,30252.0,
Renfrewshire,S12000038,Aged 16 - 59/64,107830.0,107637.0,107558.0,107546.0,107318.0,107218.0,107400.0,107738.0,107901.0,108396.0,108699.0,108234.0,107956.0,107959.0,108175.0,108954.0,109530.0,109744.0,110458.0,110515.0,110798.0,111613.0,112410.0,
Renfrewshire,S12000038,Aged 16 - 64,112723.0,112463.0,112375.0,112393.0,112225.0,112176.0,112640.0,113142.0,113416.0,113959.0,114467.0,113706.0,113400.0,113450.0,113738.0,114529.0,115229.0,115693.0,116556.0,116776.0,117395.0,118482.0,119319.0,
Renfrewshire,S12000038,Aged 18 - 24,13903.0,14066.0,14329.0,14559.0,14687.0,14667.0,14679.0,14728.0,14843.0,15147.0,15509.0,15333.0,14947.0,14951.0,14973.0,14857.0,14533.0,14378.0,14422.0,14325.0,14416.0,14095.0,13997.0,
Renfrewshire,S12000038,Aged 65 and over,26610.0,26848.0,26983.0,27211.0,27357.0,27566.0,27889.0,28293.0,28795.0,29100.0,29638.0,30598.0,31137.0,31880.0,32339.0,32987.0,33359.0,33807.0,34535.0,34987.0,35495.0,36160.0,36969.0,
Renfrewshire,S12000038,All ages,172850.0,172300.0,171560.0,171470.0,171430.0,171270.0,171870.0,172640.0,173020.0,173700.0,174700.0,174670.0,174610.0,175310.0,175940.0,177460.0,178610.0,179610.0,181180.0,181790.0,182560.0,184370.0,186540.0,
West Dunbartonshire,S12000039,Aged 0 - 15,18585.0,18163.0,17772.0,17289.0,16923.0,16706.0,16601.0,16467.0,16367.0,16158.0,15994.0,15889.0,15770.0,15628.0,15619.0,15683.0,15676.0,15531.0,15531.0,15400.0,15175.0,14951.0,14982.0,
West Dunbartonshire,S12000039,Aged 16 - 59/64,57487.0,57660.0,57487.0,57447.0,57435.0,57549.0,57479.0,57291.0,57134.0,56885.0,56614.0,56337.0,55856.0,55660.0,55410.0,55252.0,54815.0,54228.0,53727.0,53075.0,52443.0,52040.0,52033.0,
West Dunbartonshire,S12000039,Aged 16 - 64,59989.0,60140.0,60006.0,59942.0,59936.0,60063.0,60144.0,60059.0,59953.0,59781.0,59628.0,59253.0,58654.0,58503.0,58337.0,58258.0,57909.0,57461.0,57036.0,56424.0,55867.0,55510.0,55601.0,
West Dunbartonshire,S12000039,Aged 18 - 24,7871.0,8072.0,8295.0,8516.0,8590.0,8545.0,8464.0,8383.0,8320.0,8267.0,8254.0,8123.0,7925.0,7835.0,7696.0,7590.0,7321.0,7109.0,6833.0,6684.0,6617.0,6477.0,6569.0,
West Dunbartonshire,S12000039,Aged 65 and over,14746.0,14737.0,14692.0,14729.0,14671.0,14641.0,14625.0,14664.0,14760.0,14861.0,14988.0,15278.0,15556.0,15829.0,15994.0,16329.0,16545.0,16688.0,17023.0,17216.0,17518.0,17809.0,18167.0,
West Dunbartonshire,S12000039,All ages,93320.0,93040.0,92470.0,91960.0,91530.0,91410.0,91370.0,91190.0,91080.0,90800.0,90610.0,90420.0,89980.0,89960.0,89950.0,90270.0,90130.0,89680.0,89590.0,89040.0,88560.0,88270.0,88750.0,
West Lothian,S12000040,Aged 0 - 15,34959.0,34709.0,34422.0,34532.0,34505.0,34720.0,34938.0,35160.0,35287.0,35272.0,35411.0,34926.0,34471.0,34366.0,34220.0,34226.0,34268.0,34146.0,34186.0,34028.0,33883.0,33741.0,34090.0,
West Lothian,S12000040,Aged 16 - 59/64,101880.0,102929.0,103947.0,105024.0,105915.0,107175.0,108363.0,109143.0,109875.0,110183.0,110444.0,110242.0,109534.0,109575.0,109988.0,110442.0,110540.0,110183.0,109845.0,109587.0,109927.0,110099.0,110966.0,
West Lothian,S12000040,Aged 16 - 64,105736.0,106919.0,108117.0,109292.0,110315.0,111685.0,113200.0,114172.0,115060.0,115431.0,115743.0,115370.0,114583.0,114641.0,115083.0,115564.0,115747.0,115493.0,115318.0,115270.0,115777.0,116179.0,117166.0,
West Lothian,S12000040,Aged 18 - 24,12234.0,12632.0,12819.0,13117.0,13552.0,13821.0,14102.0,14287.0,14469.0,14503.0,14577.0,14591.0,14374.0,14399.0,14462.0,14275.0,14095.0,13795.0,13392.0,13181.0,13086.0,12805.0,12941.0,
West Lothian,S12000040,Aged 65 and over,18335.0,18742.0,19151.0,19716.0,20190.0,20705.0,21332.0,22058.0,22693.0,23387.0,24146.0,25194.0,26156.0,27043.0,27737.0,28500.0,29025.0,29571.0,30176.0,30592.0,31200.0,31810.0,32554.0,
West Lothian,S12000040,All ages,159030.0,160370.0,161690.0,163540.0,165010.0,167110.0,169470.0,171390.0,173040.0,174090.0,175300.0,175490.0,175210.0,176050.0,177040.0,178290.0,179040.0,179210.0,179680.0,179890.0,180860.0,181730.0,183810.0,
Angus,S12000041,Aged 0 - 15,20377.0,20377.0,20298.0,20469.0,20652.0,20755.0,20659.0,20615.0,20516.0,20391.0,20212.0,19894.0,19644.0,19519.0,19485.0,19238.0,19105.0,18985.0,18911.0,18720.0,18442.0,18261.0,18146.0,
Angus,S12000041,Aged 16 - 59/64,65258.0,65458.0,65094.0,65961.0,66534.0,67214.0,67600.0,67895.0,67718.0,67991.0,68333.0,67861.0,67501.0,67447.0,67339.0,66775.0,66174.0,65365.0,64759.0,64049.0,63710.0,63059.0,62812.0,
Angus,S12000041,Aged 16 - 64,68382.0,68618.0,68340.0,69389.0,70031.0,70808.0,71569.0,72057.0,72020.0,72311.0,72755.0,72004.0,71564.0,71403.0,71324.0,70725.0,70190.0,69370.0,68863.0,68303.0,68120.0,67601.0,67488.0,
Angus,S12000041,Aged 18 - 24,7545.0,7636.0,7575.0,7792.0,8022.0,8208.0,8226.0,8344.0,8409.0,8577.0,8665.0,8772.0,8858.0,8927.0,8944.0,8778.0,8463.0,8220.0,7909.0,7704.0,7564.0,7405.0,7475.0,
Angus,S12000041,Aged 65 and over,19611.0,19815.0,20062.0,20312.0,20657.0,20937.0,21312.0,21818.0,22294.0,22708.0,23233.0,24222.0,24962.0,25628.0,26061.0,26467.0,26775.0,27225.0,27736.0,27977.0,28398.0,28808.0,29186.0,
Angus,S12000041,All ages,108370.0,108810.0,108700.0,110170.0,111340.0,112500.0,113540.0,114490.0,114830.0,115410.0,116200.0,116120.0,116170.0,116550.0,116870.0,116430.0,116070.0,115580.0,115510.0,115000.0,114960.0,114670.0,114820.0,
Dundee City,S12000042,Aged 0 - 15,25687.0,25338.0,24847.0,24418.0,24322.0,23979.0,23756.0,23855.0,23902.0,23929.0,23711.0,23966.0,24344.0,24598.0,24896.0,24965.0,25049.0,24796.0,24293.0,23951.0,23766.0,23537.0,23971.0,
Dundee City,S12000042,Aged 16 - 59/64,89973.0,89394.0,89811.0,89511.0,90277.0,90476.0,90732.0,91173.0,92040.0,92902.0,94417.0,94298.0,93742.0,92956.0,92581.0,92216.0,92582.0,92613.0,93357.0,93256.0,91768.0,93149.0,94283.0,
Dundee City,S12000042,Aged 16 - 64,93991.0,93327.0,93592.0,93174.0,93920.0,94128.0,94703.0,95347.0,96358.0,97318.0,98831.0,98445.0,97775.0,96921.0,96481.0,96167.0,96679.0,96802.0,97688.0,97786.0,96497.0,98015.0,99253.0,
Dundee City,S12000042,Aged 18 - 24,17426.0,17326.0,18119.0,17981.0,18428.0,18445.0,18444.0,18970.0,19372.0,20193.0,21357.0,20711.0,19904.0,18864.0,18189.0,17548.0,17372.0,17482.0,18207.0,18930.0,18790.0,19461.0,19093.0,
Dundee City,S12000042,Aged 65 and over,25782.0,25705.0,25641.0,25508.0,25358.0,25253.0,25241.0,25088.0,24910.0,24813.0,24658.0,25159.0,25451.0,25851.0,25943.0,26088.0,26102.0,26212.0,26369.0,26423.0,26667.0,26918.0,27166.0,
Dundee City,S12000042,All ages,145460.0,144370.0,144080.0,143100.0,143600.0,143360.0,143700.0,144290.0,145170.0,146060.0,147200.0,147570.0,147570.0,147370.0,147320.0,147220.0,147830.0,147810.0,148350.0,148160.0,146930.0,148470.0,150390.0,
East Dunbartonshire,S12000045,Aged 0 - 15,21966.0,21467.0,21092.0,20735.0,20346.0,20040.0,19612.0,19287.0,19019.0,18733.0,18620.0,18375.0,18173.0,18163.0,18296.0,18516.0,18728.0,18868.0,19008.0,19132.0,19184.0,19219.0,19317.0,
East Dunbartonshire,S12000045,Aged 16 - 59/64,66208.0,65367.0,64957.0,64582.0,64061.0,63652.0,63060.0,62831.0,62549.0,62258.0,61977.0,62397.0,62064.0,62381.0,62181.0,61918.0,61795.0,61214.0,60777.0,60280.0,59834.0,59077.0,58820.0,
East Dunbartonshire,S12000045,Aged 16 - 64,69431.0,68561.0,68155.0,67770.0,67321.0,66952.0,66605.0,66430.0,66232.0,66022.0,65761.0,66045.0,65724.0,66033.0,65829.0,65651.0,65694.0,65184.0,64893.0,64418.0,64022.0,63295.0,63073.0,
East Dunbartonshire,S12000045,Aged 18 - 24,8718.0,8576.0,8705.0,8567.0,8374.0,8266.0,8194.0,8219.0,8426.0,8567.0,8656.0,8870.0,8637.0,8540.0,8191.0,7991.0,7682.0,7461.0,7257.0,7065.0,6993.0,6806.0,6878.0,
East Dunbartonshire,S12000045,Aged 65 and over,16853.0,17322.0,17753.0,18035.0,18373.0,18598.0,18833.0,19223.0,19709.0,20165.0,20619.0,21490.0,22083.0,22744.0,23225.0,23673.0,24038.0,24488.0,24979.0,25350.0,25774.0,26476.0,26840.0,
East Dunbartonshire,S12000045,All ages,108250.0,107350.0,107000.0,106540.0,106040.0,105590.0,105050.0,104940.0,104960.0,104920.0,105000.0,105910.0,105980.0,106940.0,107350.0,107840.0,108460.0,108540.0,108880.0,108900.0,108980.0,108990.0,109230.0,
Fife,S12000047,Aged 0 - 15,68538.0,67287.0,66237.0,65572.0,65193.0,64787.0,64621.0,64514.0,64607.0,64552.0,64485.0,64055.0,63735.0,63557.0,63521.0,63536.0,63451.0,63057.0,63298.0,62963.0,62627.0,61623.0,61276.0,
Fife,S12000047,Aged 16 - 59/64,214941.0,216478.0,217614.0,219117.0,221174.0,222374.0,222378.0,222270.0,222203.0,222103.0,223443.0,222527.0,221692.0,219955.0,219345.0,219778.0,219328.0,218326.0,217691.0,216676.0,215753.0,215712.0,216326.0,
Fife,S12000047,Aged 16 - 64,224277.0,225869.0,227281.0,229179.0,231460.0,233108.0,234047.0,234459.0,234634.0,234749.0,236218.0,234735.0,233553.0,231657.0,231072.0,231587.0,231298.0,230586.0,230312.0,229658.0,228907.0,229273.0,230154.0,
Fife,S12000047,Aged 18 - 24,29534.0,30828.0,31502.0,32203.0,32779.0,33231.0,33006.0,32613.0,32865.0,33305.0,33451.0,33698.0,33346.0,32549.0,32426.0,32428.0,32444.0,32099.0,32005.0,32172.0,31323.0,31999.0,32662.0,
Fife,S12000047,Aged 65 and over,56955.0,57584.0,57842.0,58299.0,58807.0,59365.0,60072.0,61067.0,62179.0,63309.0,64597.0,67160.0,69052.0,71146.0,72417.0,73697.0,74631.0,75607.0,77040.0,78199.0,79446.0,80494.0,81780.0,
Fife,S12000047,All ages,349770.0,350740.0,351360.0,353050.0,355460.0,357260.0,358740.0,360040.0,361420.0,362610.0,365300.0,365950.0,366340.0,366360.0,367010.0,368820.0,369380.0,369250.0,370650.0,370820.0,370980.0,371390.0,373210.0,
Perth and Kinross,S12000048,Aged 0 - 15,25556.0,25134.0,24964.0,24966.0,24982.0,25130.0,25200.0,25265.0,25206.0,25113.0,25107.0,24813.0,24319.0,24081.0,24114.0,23988.0,23925.0,23914.0,24037.0,23959.0,23955.0,23974.0,23997.0,
Perth and Kinross,S12000048,Aged 16 - 59/64,80334.0,80500.0,80995.0,81421.0,81991.0,82766.0,83661.0,84835.0,85458.0,86088.0,86511.0,86334.0,85816.0,86075.0,86007.0,86142.0,85928.0,85089.0,84581.0,83864.0,84383.0,83973.0,84507.0,
Perth and Kinross,S12000048,Aged 16 - 64,84300.0,84577.0,85236.0,85667.0,86396.0,87334.0,88540.0,89893.0,90710.0,91415.0,91903.0,91472.0,90951.0,91189.0,91136.0,91305.0,91178.0,90343.0,89976.0,89286.0,89993.0,89737.0,90437.0,
