region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLD73,unemployment_rate_pct,2035,3.285343203105266,0.0,15.249605788409841,15.249605788409841
TLD73,unemployment_rate_pct,2036,3.2307828098223785,0.0,16.282530834975642,16.282530834975642
TLD73,unemployment_rate_pct,2037,3.176186408867715,0.0,16.469958271581138,16.469958271581138
TLD73,unemployment_rate_pct,2038,3.121561201775632,0.0,14.939030209300242,14.939030209300242
TLD73,unemployment_rate_pct,2039,3.066912949773612,0.0,15.910674910173668,15.910674910173668
TLD73,unemployment_rate_pct,2040,3.012246261843644,0.0,16.28501173724835,16.28501173724835
TLD73,unemployment_rate_pct,2041,2.9575648251713162,0.0,16.777815130115247,16.777815130115247
TLD73,unemployment_rate_pct,2042,2.9028715895051014,0.0,16.183156983350877,16.183156983350877
TLD73,unemployment_rate_pct,2043,2.8481689146437765,0.0,17.269280255640805,17.269280255640805
TLD73,unemployment_rate_pct,2044,2.7934586884263632,0.0,18.042705199705217,18.042705199705217
TLD73,unemployment_rate_pct,2045,2.7387424211240803,0.0,18.879509465446365,18.879509465446365
TLD73,unemployment_rate_pct,2046,2.6840213209539012,0.0,17.413639108332138,17.413639108332138
TLD73,unemployment_rate_pct,2047,2.629296354489405,0.0,19.802228218190418,19.802228218190418
TLD73,unemployment_rate_pct,2048,2.5745682949894553,0.0,17.628927188669188,17.628927188669188
TLD73,unemployment_rate_pct,2049,2.5198377610611424,0.0,21.639722826216204,21.639722826216204
TLD73,unemployment_rate_pct,2050,2.4651052475901394,0.0,18.79265012738447,18.79265012738447
TLD74,emp_total_jobs,2024,103231.4360610849,97139.69891850425,109348.44200611046,12208.743087606214
TLD74,emp_total_jobs,2025,105615.17395300766,96577.8860214611,114154.21435920415,17576.32833774305
TLD74,emp_total_jobs,2026,107601.77635189815,98241.29417515673,118396.1260003255,20154.831825168774
TLD74,emp_total_jobs,2027,109438.6684839818,97442.28810642146,122124.88247439731,24682.59436797585
TLD74,emp_total_jobs,2028,111242.39778462624,96227.76465948073,124419.82824094419,28192.06358146346
